Sınav,Ders,Alan,Konu,Sınav ID,Ders ID,Alan ID,Konu ID
AYT,Psikoloji,PSİKOLOJİ BİLİMİNİ TANIYALIM,Psikolojideki Yaklaşımlar,ayt,ayt-psikoloji,ayt-psikoloji-psikoloji-bilimini-taniyalim,ayt-psikoloji-psikoloji-bilimini-taniyalim-psikolojideki-yaklasimlar
AYT,Psikoloji,PSİKOLOJİ BİLİMİNİ TANIYALIM,"Psikolojinin Bilim Dalı Olarak Ölçütleri, Amaçları-Araştırmalarda Uyulması Gereken Etik Kurallar",ayt,ayt-psikoloji,ayt-psikoloji-psikoloji-bilimini-taniyalim,ayt-psikoloji-psikoloji-bilimini-taniyalim-psikolojinin-bilim-dali-olarak-olcutleri-amaclari-arastirmalarda-uyulmasi-gereken-etik-kurallar
AYT,Psikoloji,PSİKOLOJİ BİLİMİNİ TANIYALIM,Psikoloji Araştırmalarında Uygulanan Yöntem ve Teknikler,ayt,ayt-psikoloji,ayt-psikoloji-psikoloji-bilimini-taniyalim,ayt-psikoloji-psikoloji-bilimini-taniyalim-psikoloji-arastirmalarinda-uygulanan-yontem-ve-teknikler
AYT,Psikoloji,PSİKOLOJİ BİLİMİNİ TANIYALIM,Psikolojinin Alt Dalları -İş Alanları-Diğer Bilim Dallarıyla İlişkisi,ayt,ayt-psikoloji,ayt-psikoloji-psikoloji-bilimini-taniyalim,ayt-psikoloji-psikoloji-bilimini-taniyalim-psikolojinin-alt-dallari-is-alanlari-diger-bilim-dallariyla-iliskisi
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Davranışın Oluşumu-Kalıtım ve Çevrenin Davranışa Etkisi,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-davranisin-olusumu-kalitim-ve-cevrenin-davranisa-etkisi
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Gelişim ve Gelişim Kuramları,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-gelisim-ve-gelisim-kuramlari
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Duyum ve Özellikleri,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-duyum-ve-ozellikleri
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Uyarılmanın Davranışlara Etkisi- Alışma ve Duyarlılaşma,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-uyarilmanin-davranislara-etkisi-alisma-ve-duyarlilasma
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Algı ve Algı Yanılmaları,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-algi-ve-algi-yanilmalari
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Algıyı Etkileyen Faktörler- Duyum ve Algı Arasındaki Farklar,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-algiyi-etkileyen-faktorler-duyum-ve-algi-arasindaki-farklar
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Güdülenmeyi Ortaya Çıkaran Faktörler- Güdülenmiş Davranışın Özellikleri,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-gudulenmeyi-ortaya-cikaran-faktorler-gudulenmis-davranisin-ozellikleri
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Duygu ve Duygu Türleri,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-duygu-ve-duygu-turleri
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Bilinç ve Bilinçlilik Türleri,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-bilinc-ve-bilinclilik-turleri
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Dikkat ve Türleri,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-dikkat-ve-turleri
AYT,Psikoloji,PSİKOLOJİNİN TEMEL SÜREÇLERİ,Sosyal Psikoloji,ayt,ayt-psikoloji,ayt-psikoloji-psikolojinin-temel-surecleri,ayt-psikoloji-psikolojinin-temel-surecleri-sosyal-psikoloji
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME",Öğrenme ve Öğrenme Türleri- Koşullanma Yoluyla Öğrenme,ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-ogrenme-ve-ogrenme-turleri-kosullanma-yoluyla-ogrenme
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME",Bilişsel Öğrenme,ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-bilissel-ogrenme
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME",Öğrenmeyi Etkileyen Faktörler ve Öğrenme Stratejileri,ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-ogrenmeyi-etkileyen-faktorler-ve-ogrenme-stratejileri
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME",Bellek ve Bellek Türleri,ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-bellek-ve-bellek-turleri
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME","Düşünmenin Yapı Taşları, Dil, Doğru Düşünme ve İrdeleme",ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-dusunmenin-yapi-taslari-dil-dogru-dusunme-ve-irdeleme
AYT,Psikoloji,"ÖĞRENME, BELLEK, DÜŞÜNME",Zekâ ve Türleri,ayt,ayt-psikoloji,ayt-psikoloji-ogrenme-bellek-dusunme,ayt-psikoloji-ogrenme-bellek-dusunme-zek-ve-turleri
AYT,Psikoloji,RUH SAĞLIĞININ TEMELLERİ,Kişilik ve Kişilik Kuramları,ayt,ayt-psikoloji,ayt-psikoloji-ruh-sagliginin-temelleri,ayt-psikoloji-ruh-sagliginin-temelleri-kisilik-ve-kisilik-kuramlari
AYT,Psikoloji,RUH SAĞLIĞININ TEMELLERİ,"Bireysel Farklılıklar, Kişiliğin Ölçülmesi",ayt,ayt-psikoloji,ayt-psikoloji-ruh-sagliginin-temelleri,ayt-psikoloji-ruh-sagliginin-temelleri-bireysel-farkliliklar-kisiligin-olculmesi
AYT,Psikoloji,RUH SAĞLIĞININ TEMELLERİ,Stres ve Savunma Mekanizmaları,ayt,ayt-psikoloji,ayt-psikoloji-ruh-sagliginin-temelleri,ayt-psikoloji-ruh-sagliginin-temelleri-stres-ve-savunma-mekanizmalari
AYT,Psikoloji,RUH SAĞLIĞININ TEMELLERİ,Ruh Sağlığı ve Önemi,ayt,ayt-psikoloji,ayt-psikoloji-ruh-sagliginin-temelleri,ayt-psikoloji-ruh-sagliginin-temelleri-ruh-sagligi-ve-onemi
AYT,Psikoloji,RUH SAĞLIĞININ TEMELLERİ,Kişilik Bozuklukları,ayt,ayt-psikoloji,ayt-psikoloji-ruh-sagliginin-temelleri,ayt-psikoloji-ruh-sagliginin-temelleri-kisilik-bozukluklari
AYT,Sosyoloji,SOSYOLOJİYE GİRİŞ,Sosyolojiyi Tanıyalım,ayt,ayt-sosyoloji,ayt-sosyoloji-sosyolojiye-giris,ayt-sosyoloji-sosyolojiye-giris-sosyolojiyi-taniyalim
AYT,Sosyoloji,SOSYOLOJİYE GİRİŞ,Toplum ve Toplumu Oluşturan Ögeler,ayt,ayt-sosyoloji,ayt-sosyoloji-sosyolojiye-giris,ayt-sosyoloji-sosyolojiye-giris-toplum-ve-toplumu-olusturan-ogeler
AYT,Sosyoloji,SOSYOLOJİYE GİRİŞ,Sosyolojinin Kurucuları,ayt,ayt-sosyoloji,ayt-sosyoloji-sosyolojiye-giris,ayt-sosyoloji-sosyolojiye-giris-sosyolojinin-kuruculari
AYT,Sosyoloji,SOSYOLOJİYE GİRİŞ,Sosyolojide Kullanılan Başlıca Yöntemler ve Teknikleri,ayt,ayt-sosyoloji,ayt-sosyoloji-sosyolojiye-giris,ayt-sosyoloji-sosyolojiye-giris-sosyolojide-kullanilan-baslica-yontemler-ve-teknikleri
AYT,Sosyoloji,SOSYOLOJİYE GİRİŞ,Türkiye’de Sosyoloji,ayt,ayt-sosyoloji,ayt-sosyoloji-sosyolojiye-giris,ayt-sosyoloji-sosyolojiye-giris-turkiyede-sosyoloji
AYT,Sosyoloji,BİREY VE TOPLUM,Sosyalleşme,ayt,ayt-sosyoloji,ayt-sosyoloji-birey-ve-toplum,ayt-sosyoloji-birey-ve-toplum-sosyallesme
AYT,Sosyoloji,BİREY VE TOPLUM,Sosyalleşmenin Aşamaları ve Sosyalleşmenin Toplumsal İlişkiler Üzerindeki Etkisi,ayt,ayt-sosyoloji,ayt-sosyoloji-birey-ve-toplum,ayt-sosyoloji-birey-ve-toplum-sosyallesmenin-asamalari-ve-sosyallesmenin-toplumsal-iliskiler-uzerindeki-etkisi
AYT,Sosyoloji,BİREY VE TOPLUM,"Toplumsal Statü, Rol, Saygınlık",ayt,ayt-sosyoloji,ayt-sosyoloji-birey-ve-toplum,ayt-sosyoloji-birey-ve-toplum-toplumsal-statu-rol-sayginlik
AYT,Sosyoloji,BİREY VE TOPLUM,Toplumsal Değer - Toplumsal Norm Toplumsal Kontrol,ayt,ayt-sosyoloji,ayt-sosyoloji-birey-ve-toplum,ayt-sosyoloji-birey-ve-toplum-toplumsal-deger-toplumsal-norm-toplumsal-kontrol
AYT,Sosyoloji,BİREY VE TOPLUM,Toplumsal Sapma,ayt,ayt-sosyoloji,ayt-sosyoloji-birey-ve-toplum,ayt-sosyoloji-birey-ve-toplum-toplumsal-sapma
AYT,Sosyoloji,TOPLUMSAL YAPI,Toplumsal Yapı ve Unsurları,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-yapi,ayt-sosyoloji-toplumsal-yapi-toplumsal-yapi-ve-unsurlari
AYT,Sosyoloji,TOPLUMSAL YAPI,Toplumsal Etkileşim Tipleri,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-yapi,ayt-sosyoloji-toplumsal-yapi-toplumsal-etkilesim-tipleri
AYT,Sosyoloji,TOPLUMSAL YAPI,Toplumsal Tabakalaşma,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-yapi,ayt-sosyoloji-toplumsal-yapi-toplumsal-tabakalasma
AYT,Sosyoloji,TOPLUMSAL DEĞİŞME VE GELİŞME,Toplumsal Değişme ve Toplumsal Değişmeyi Etkileyen Faktörler,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-degisme-ve-gelisme,ayt-sosyoloji-toplumsal-degisme-ve-gelisme-toplumsal-degisme-ve-toplumsal-degismeyi-etkileyen-faktorler
AYT,Sosyoloji,TOPLUMSAL DEĞİŞME VE GELİŞME,Toplumsal Değişme ve Kültür,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-degisme-ve-gelisme,ayt-sosyoloji-toplumsal-degisme-ve-gelisme-toplumsal-degisme-ve-kultur
AYT,Sosyoloji,TOPLUMSAL DEĞİŞME VE GELİŞME,Modernleşme ve Küreselleşme,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-degisme-ve-gelisme,ayt-sosyoloji-toplumsal-degisme-ve-gelisme-modernlesme-ve-kuresellesme
AYT,Sosyoloji,TOPLUMSAL DEĞİŞME VE GELİŞME,Toplumsal Gelişme - Toplumsal Bütünleşme - Toplumsal Çözülme,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-degisme-ve-gelisme,ayt-sosyoloji-toplumsal-degisme-ve-gelisme-toplumsal-gelisme-toplumsal-butunlesme-toplumsal-cozulme
AYT,Sosyoloji,TOPLUM VE KÜLTÜR,Kültürün Anlamı ve İşlevleri,ayt,ayt-sosyoloji,ayt-sosyoloji-toplum-ve-kultur,ayt-sosyoloji-toplum-ve-kultur-kulturun-anlami-ve-islevleri
AYT,Sosyoloji,TOPLUM VE KÜLTÜR,Kültüre İlişkin Kavramlar,ayt,ayt-sosyoloji,ayt-sosyoloji-toplum-ve-kultur,ayt-sosyoloji-toplum-ve-kultur-kulture-iliskin-kavramlar
AYT,Sosyoloji,TOPLUM VE KÜLTÜR,Toplumsal Kültürün Önemi,ayt,ayt-sosyoloji,ayt-sosyoloji-toplum-ve-kultur,ayt-sosyoloji-toplum-ve-kultur-toplumsal-kulturun-onemi
AYT,Sosyoloji,TOPLUM VE KÜLTÜR,Kültürel Tutumlar ve Kültürler Arası Etkileşim,ayt,ayt-sosyoloji,ayt-sosyoloji-toplum-ve-kultur,ayt-sosyoloji-toplum-ve-kultur-kulturel-tutumlar-ve-kulturler-arasi-etkilesim
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,Kurum Kavramı ve İşlevleri,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-kurum-kavrami-ve-islevleri
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,Aile Kurumu ve Evlilik,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-aile-kurumu-ve-evlilik
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,"Eğitim Kurumu, Önemi ve İşlevleri",ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-egitim-kurumu-onemi-ve-islevleri
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,"Din Kurumu, Önemi ve İşlevleri",ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-din-kurumu-onemi-ve-islevleri
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,"Ekonomi Kurumu, Önemi ve İşlevleri",ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-ekonomi-kurumu-onemi-ve-islevleri
AYT,Sosyoloji,TOPLUMSAL KURUMLAR,Siyasal Yönetim Biçimleri,ayt,ayt-sosyoloji,ayt-sosyoloji-toplumsal-kurumlar,ayt-sosyoloji-toplumsal-kurumlar-siyasal-yonetim-bicimleri
AYT,Mantık,MANTIĞA GİRİŞ,Doğru Düşünme-Temel Kavramlar,ayt,ayt-mantik,ayt-mantik-mantiga-giris,ayt-mantik-mantiga-giris-dogru-dusunme-temel-kavramlar
AYT,Mantık,MANTIĞA GİRİŞ,Akıl İlkeleri,ayt,ayt-mantik,ayt-mantik-mantiga-giris,ayt-mantik-mantiga-giris-akil-ilkeleri
AYT,Mantık,MANTIĞA GİRİŞ,Akıl Yürütme Yöntemleri,ayt,ayt-mantik,ayt-mantik-mantiga-giris,ayt-mantik-mantiga-giris-akil-yurutme-yontemleri
AYT,Mantık,MANTIĞA GİRİŞ,Mantığın Uygulama Alanları,ayt,ayt-mantik,ayt-mantik-mantiga-giris,ayt-mantik-mantiga-giris-mantigin-uygulama-alanlari
AYT,Mantık,KLASİK MANTIK,Kavram ve Terim,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-kavram-ve-terim
AYT,Mantık,KLASİK MANTIK,"Nelik, Gerçeklik, Kimlik-İçlem ve Kaplam",ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-nelik-gerceklik-kimlik-iclem-ve-kaplam
AYT,Mantık,KLASİK MANTIK,Kavram Çeşitleri,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-kavram-cesitleri
AYT,Mantık,KLASİK MANTIK,Beş Tümel,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-bes-tumel
AYT,Mantık,KLASİK MANTIK,Tanım,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-tanim
AYT,Mantık,KLASİK MANTIK,Önerme ve Çeşitleri,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-onerme-ve-cesitleri
AYT,Mantık,KLASİK MANTIK,Çıkarım,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-cikarim
AYT,Mantık,KLASİK MANTIK,Eşdeğerlik Çıkarımları,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-esdegerlik-cikarimlari
AYT,Mantık,KLASİK MANTIK,Kıyas,ayt,ayt-mantik,ayt-mantik-klasik-mantik,ayt-mantik-klasik-mantik-kiyas
AYT,Mantık,MANTIK VE DİL,Dilin Görevleri,ayt,ayt-mantik,ayt-mantik-mantik-ve-dil,ayt-mantik-mantik-ve-dil-dilin-gorevleri
AYT,Mantık,MANTIK VE DİL,Bilgi Aktarma ve Dil-Anlama ve Tanımlama,ayt,ayt-mantik,ayt-mantik-mantik-ve-dil,ayt-mantik-mantik-ve-dil-bilgi-aktarma-ve-dil-anlama-ve-tanimlama
AYT,Mantık,SEMBOLİK MANTIK,Önerme ve Yapısı-Basit ve Bileşik Önermeler,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-onerme-ve-yapisi-basit-ve-bilesik-onermeler
AYT,Mantık,SEMBOLİK MANTIK,Çıkarım,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-cikarim
AYT,Mantık,SEMBOLİK MANTIK,Sembolleştirme,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-sembollestirme
AYT,Mantık,SEMBOLİK MANTIK,Önermelerin Doğruluk Değerleri,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-onermelerin-dogruluk-degerleri
AYT,Mantık,SEMBOLİK MANTIK,"Tutarlılık, Geçerlilik, Eşdeğerlik Denetlemesi",ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-tutarlilik-gecerlilik-esdegerlik-denetlemesi
AYT,Mantık,SEMBOLİK MANTIK,Çözümleyici Çizelge,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-cozumleyici-cizelge
AYT,Mantık,SEMBOLİK MANTIK,Niceleme Mantığı,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-niceleme-mantigi
AYT,Mantık,SEMBOLİK MANTIK,Çok Değerli Mantık,ayt,ayt-mantik,ayt-mantik-sembolik-mantik,ayt-mantik-sembolik-mantik-cok-degerli-mantik
